knot,crossings,sticks,input_min_dist
K11n50,11,10,0.00082410373162357658
K11n51,11,10,0.0031080344069030243
K11n52,11,10,0.00083704177636610363
K11n53,11,10,0.0010448855853209052
K11n54,11,10,0.0021580554838422487
K11n55,11,11,0.0011758246938130205
K11n56,11,10,0.0033306818723258793
K11n57,11,10,0.010493665878813828
K11n58,11,10,0.0037156346285742029
K11n59,11,10,0.0022522622344916662
K11n6,11,11,0.0050963191049241607
K11n60,11,10,0.0012713424521970996
K11n61,11,10,0.0059775722084574427
K11n62,11,10,0.0010069913657073347
K11n63,11,10,0.0047489251544394397
K11n64,11,10,0.0017644154030408217
K11n65,11,10,0.0036557476525578879
K11n66,11,11,0.00043103356979179333
K11n67,11,11,0.0019467869700520374
K11n68,11,10,0.0024972118416276877
K11n69,11,10,0.00011281362046162586
K11n7,11,11,0.0019340024205708286
K11n70,11,10,0.0026925332949056138
K11n71,11,10,0.0016504614578473577
K11n72,11,11,0.00075903338773617519
K11n73,11,11,0.011606010154872634
K11n74,11,11,0.00034901124457673027
K11n75,11,10,0.0023527685221305067
K11n76,11,10,0.0055770595572700596
K11n77,11,11,0.0034176323214524674
K11n78,11,10,0.0023367719547813153
K11n79,11,10,0.00084724422798634956
K11n8,11,11,0.00071527383046537311
K11n80,11,11,0.0039836101591481073
K11n81,11,11,0.0022207903411789768
K11n82,11,10,0.014077090738942623
K11n83,11,10,0.0036651015396068731
K11n84,11,10,0.0011298428050005467
K11n85,11,10,0.00099628236777110635
K11n86,11,10,2.5718838360618716e-06
K11n87,11,10,0.0030302635942816777
K11n88,11,10,0.0035344417126916472
K11n89,11,11,0.0012867222524711474
K11n9,11,11,1.3800640209819362e-05
K11n90,11,10,0.00096300374624940345
K11n91,11,10,0.0025728259723192914
K11n92,11,10,0.0089792098402708964
K11n93,11,10,0.0020005448029697102
K11n94,11,10,0.002289327421000941
K11n95,11,10,0.0037026913831202501
K11n96,11,10,0.0058958741492709564
K11n97,11,11,0.0080161390044808361
K11n98,11,10,0.0071133939959882771
K11n99,11,10,0.0033676535337072312
K12a1,12,12,0.0025239143019818023
K12a10,12,12,0.0060859899800901705
K12a100,12,11,0.0018663822544243735
K12a1000,12,12,0.0044762447033915784
K12a1001,12,11,0.00088716900570313809
K12a1002,12,11,0.010286180275884696
K12a1003,12,12,0.00054804705867320894
K12a1004,12,12,0.005630077666794824
K12a1005,12,11,0.001025750348765931
K12a1006,12,11,0.0029972416391960393
K12a1007,12,12,0.0038926501263558434
K12a1008,12,12,0.0058315557242310254
K12a1009,12,12,0.0038853372958841418
K12a101,12,11,0.0079853873288018105
K12a1010,12,12,0.0037220931059793439
K12a1011,12,11,0.016131407361033388
K12a1012,12,11,0.0012979228916868339
K12a1013,12,12,0.004650584354789879
K12a1014,12,12,0.0066794492486286963
K12a1015,12,12,0.0025988896218525734
K12a1016,12,12,0.019955567205121705
K12a1017,12,11,0.0018573393799418011
K12a1018,12,11,0.0013311532379575715
K12a1019,12,11,0.00093869607530152265
K12a102,12,12,0.00080217345129622434
K12a1020,12,11,0.00070686689429961028
K12a1021,12,11,0.0046125480004139087
K12a1022,12,12,0.0032333960893247892
K12a1023,12,12,0.0018898087531804525
K12a1024,12,12,0.0073368254491081412
K12a1025,12,11,0.0024791146179207646
K12a1026,12,11,0.0056227145360922904
K12a1027,12,12,0.003963925495753984
K12a1028,12,12,0.00044734829864766598
K12a1029,12,12,0.0083081278664336091
K12a103,12,12,0.0025649178947038127
K12a1030,12,12,0.0028240570351757842
K12a1031,12,12,0.0031333457037351921
K12a1032,12,12,0.00066779859659286728
K12a1033,12,12,0.0017058543902705356
K12a1034,12,12,0.0056456389442065338
K12a1035,12,11,0.00016453109794094413
K12a1036,12,11,0.0010905868534237476
K12a1037,12,11,0.00074753755965486222
K12a1038,12,11,0.0022147403184003336
K12a1039,12,12,0.0099947703683796064
K12a104,12,12,0.00010982443530766142
K12a1040,12,12,0.0025869106828080852
K12a1041,12,11,0.00045852572495457379
K12a1042,12,11,0.0031909530970144263
K12a1043,12,12,0.0020364163248636105
K12a1044,12,11,0.00014123533932494146
K12a1045,12,11,0.0037621406864417279
K12a1046,12,11,0.0043660928938704597
K12a1047,12,12,0.0018639792534142197
K12a1048,12,11,0.0047732805542958544
K12a1049,12,12,0.00096228302102042734
K12a105,12,12,0.0015157997665471608
K12a1050,12,11,0.00061059157406169711
K12a1051,12,11,0.010090027383444968
K12a1052,12,11,0.0025444156119558523
K12a1053,12,12,0.0014958775626974304
K12a1054,12,11,0.0012652954476864528
K12a1055,12,12,6.721650818399757e-05
K12a1056,12,12,0.00020856707911570449
K12a1057,12,11,0.0043142631198146084
K12a1058,12,11,0.0067503642499445269
K12a1059,12,11,0.0017112717527435824
K12a106,12,12,4.6428006034482928e-05
K12a1060,12,11,0.0010039482947139071
K12a1061,12,11,0.00029693324880534415
K12a1062,12,12,0.00010370545684886512
K12a1063,12,11,0.00080225363317258658
K12a1064,12,12,0.0012737784314200981
K12a1065,12,11,0.0040165163979945856
K12a1066,12,11,0.0037526316546798127
K12a1067,12,11,0.0026686091102991133
K12a1068,12,11,0.0016220126428231967
K12a1069,12,12,0.0011776712471261866
K12a107,12,12,0.0020891839993788628
K12a1070,12,11,0.0020091681383629743
K12a1071,12,11,0.0086044888473098425
K12a1072,12,11,0.00012361346308917027
K12a1073,12,11,0.0042716144977700448
K12a1074,12,11,1.3090732931473117e-05
K12a1075,12,11,0.0012440284367432606
K12a1076,12,11,0.00030575854728568362
K12a1077,12,11,0.0036843594858809946
K12a1078,12,11,0.013852990221696167
K12a1079,12,11,0.0017751281072382592
K12a108,12,12,0.00038081667263116113
K12a1080,12,12,5.6543273856829104e-05
K12a1081,12,11,0.0002556795869907451
K12a1082,12,11,0.00039191058801642118
K12a1083,12,11,0.013116385716572294
K12a1084,12,12,0.0053059894578280815
K12a1085,12,12,0.0069492708395686963
K12a1086,12,11,2.8898516211741843e-05
K12a1087,12,11,0.0071611319172618596
K12a1088,12,12,0.00039069925668428314
K12a1089,12,12,0.0072929493991135711
K12a109,12,12,0.0015209154490772292
K12a1090,12,12,9.8021954157870934e-05
K12a1091,12,11,0.0078203420232096678
K12a1092,12,11,0.0018287567166811384
K12a1093,12,11,0.0001552890360908332
K12a1094,12,12,0.0067744501736639734
K12a1095,12,11,2.0026489283775979e-05
K12a1096,12,11,0.0008568431181286923
K12a1097,12,11,0.018625064977782661
K12a1098,12,11,0.0047126611371064052
K12a1099,12,11,0.0018001050074560364
K12a11,12,12,0.0040952611133667797
K12a110,12,12,0.0021101595500710685
K12a1100,12,11,0.0021099767369909032
K12a1101,12,11,0.0058222269460407551
K12a1102,12,11,6.9628466950691877e-05
K12a1103,12,11,0.00029886417190701399
K12a1104,12,11,0.0057088946265396864
K12a1105,12,12,0.007371235474547968
K12a1106,12,12,0.00070879874057105713
K12a1107,12,12,0.0020927549503381901
K12a1108,12,12,0.0012344856984006208
K12a1109,12,11,0.0010438345781961307
K12a111,12,12,0.00017130895586078715
K12a1110,12,11,0.00097310465582150878
K12a1111,12,11,0.003093453396034459
K12a1112,12,12,0.0015466665092863971
K12a1113,12,11,0.010244014500365724
K12a1114,12,11,0.0015891544559069428
K12a1115,12,11,0.0019764203675185256
K12a1116,12,11,0.010552848149466509
K12a1117,12,11,0.0022812929015416871
K12a1118,12,11,0.0005855433230199541
K12a1119,12,12,0.0010567698339159061
K12a112,12,12,0.0067620197586753588
K12a1120,12,11,0.00051013694829191072
K12a1121,12,11,0.0049062047540634887
K12a1122,12,11,0.00014049854612490018
K12a1123,12,12,0.0035637027220672729
K12a1124,12,12,0.0021008612421114627
K12a1125,12,12,0.0073171769213519321
K12a1126,12,11,0.00058501786552880581
K12a1127,12,12,0.0023993225262714771
K12a1128,12,12,0.00050067670067691322
K12a1129,12,11,0.0022555976751122042
K12a113,12,12,0.00044225110001997115
K12a1130,12,12,0.0066037557705217603
K12a1131,12,12,0.00026028741859584462
K12a1132,12,12,0.0018555619861355176
K12a1133,12,12,0.00010982833527012203
K12a1134,12,12,0.0063972640747411236
K12a1135,12,12,0.0022660339794469695
K12a1136,12,12,0.0046495794579743156
K12a1137,12,12,0.012358884467791771
K12a1138,12,12,0.0014969833495949937
K12a1139,12,12,0.010574029369444765
K12a114,12,12,0.0033845509489137705
K12a1140,12,12,0.00075858302273132318
K12a1141,12,11,0.0002333350822800207
K12a1142,12,11,6.4268729584261388e-05
K12a1143,12,11,0.0028239492137743121
K12a1144,12,11,0.0012086278030423166
K12a1145,12,12,0.00083032986988146914
K12a1146,12,12,0.0032492430367662074
K12a1147,12,12,0.0044352311567720758
K12a1148,12,12,0.002317930557266997
K12a1149,12,12,0.0030627785266797432
K12a115,12,12,0.00042739801437997405
K12a1150,12,12,0.0043922555659567514
K12a1151,12,12,0.0035073869001674362
K12a1152,12,11,0.011848936799428998
K12a1153,12,12,0.00094219356779264756
K12a1154,12,11,0.00011007990307392594
K12a1155,12,11,0.0044939804152068158
K12a1156,12,12,0.00041037206641774814
K12a1157,12,12,0.0034224073680582537
K12a1158,12,12,0.00039111711567674793
K12a1159,12,12,0.022818062332887173
K12a116,12,12,2.6778561111426545e-05
K12a1160,12,12,0.017158746472823515
K12a1161,12,12,0.0029178868431604769
K12a1162,12,12,0.0011139874395370371
K12a1163,12,12,0.0062623519575090185
K12a1164,12,12,0.0066990898786467943
K12a1165,12,12,0.0053079401498947361
K12a1166,12,12,0.0015981161517276644
K12a1167,12,11,0.00038129354967772862
K12a1168,12,11,0.0033317937777556598
K12a1169,12,11,0.0061217733555878487
K12a117,12,12,0.0022142865086855778
K12a1170,12,11,0.0060072419717614855
K12a1171,12,11,0.0042043589401741773
K12a1172,12,11,0.00073406228795999608
K12a1173,12,12,0.0068612435390094442
K12a1174,12,12,0.00037443222191725823
K12a1175,12,12,0.0034691362151243214
K12a1176,12,11,0.00301252173726401
K12a1177,12,11,0.0038352867417578295
K12a1178,12,11,0.0023364786460023448
K12a1179,12,11,0.0011912624949915371
K12a118,12,12,0.0023997098499736573
K12a1180,12,12,0.00030569883446910989
K12a1181,12,12,0.00085579155174996977
K12a1182,12,11,0.0045050254432618805
K12a1183,12,12,0.011187763208833057
K12a1184,12,11,0.0030111744335452437
K12a1185,12,11,3.7945368769734818e-05
K12a1186,12,11,0.0011744254930412621
K12a1187,12,11,0.0031550636350788793
K12a1188,12,11,0.0021579649366330082
K12a1189,12,11,0.0044548943214251973
K12a119,12,12,7.6465077348441082e-05
K12a1190,12,11,0.0077825824080959638
K12a1191,12,11,0.00052061622831519618
K12a1192,12,11,0.0014661564144552979
K12a1193,12,11,0.005746812490485682
K12a1194,12,11,0.0088103503997022034
K12a1195,12,11,9.7979347446204733e-05
K12a1196,12,11,0.0043936304312708879
K12a1197,12,11,0.00030223054763819446
K12a1198,12,11,0.0019893189177451584
K12a1199,12,11,0.001730911424015195
K12a12,12,12,0.0083380320829563662
K12a120,12,12,0.00050676123888743077
K12a1200,12,11,0.0015903886969292262
K12a1201,12,11,0.0087574288763238202
K12a1202,12,12,0.00049168583195464315
K12a1203,12,11,0.0027899933054117425
K12a1204,12,11,0.0036681682140580797
K12a1205,12,12,0.0021622168837564133
K12a1206,12,12,0.0014253408245744376
K12a1207,12,11,0.00099490366652235694
K12a1208,12,11,0.00090151420394002791
K12a1209,12,12,0.002464098765238113
K12a121,12,12,0.0026149297034820541
K12a1210,12,11,0.0050471189166947051
K12a1211,12,11,0.0058583105935181047
K12a1212,12,12,0.0041132335398883172
K12a1213,12,11,0.0049211619585997173
K12a1214,12,12,0.0021615078475516899
K12a1215,12,12,0.0019889660494947616
K12a1216,12,11,0.0022439008252130945
K12a1217,12,11,0.0060518145410424174
K12a1218,12,12,0.0041419599757460367
K12a1219,12,12,0.0097988736660946547
K12a122,12,12,0.00046849011981889743
K12a1220,12,12,0.00092866368447015865
K12a1221,12,11,0.00083821136902388919
K12a1222,12,12,7.9026305490931338e-05
K12a1223,12,12,0.0068486482530498785
K12a1224,12,12,0.0011560490136715367
K12a1225,12,11,0.0032476216143642934
K12a1226,12,12,0.005937060436739452
K12a1227,12,11,0.0015005817202083666
K12a1228,12,11,0.0011092606229579601
K12a1229,12,11,0.0058312513902116373
K12a123,12,12,0.0030092240207951863
K12a1230,12,11,0.0076880533055499641
K12a1231,12,11,0.008035973577830733
K12a1232,12,11,0.00042296652612739305
K12a1233,12,12,0.0009849801568506452
K12a1234,12,12,0.0025223979105355957
K12a1235,12,12,0.008225127447364167
K12a1236,12,12,0.0018143616342187019
K12a1237,12,11,0.00017480618648045101
K12a1238,12,12,0.00024746275702865634
K12a1239,12,12,0.0091340443086127578
K12a124,12,12,0.00071470762008017631
K12a1240,12,12,0.00097342185606771425
K12a1241,12,12,0.0032317304135334743
K12a1242,12,12,0.0001186637897948099
K12a1243,12,12,0.0011151387599180455
K12a1244,12,12,0.0025042600661855999
K12a1245,12,12,0.004695433438316801
K12a1246,12,12,0.00031841729626997848
K12a1247,12,11,0.0027662453751491822
K12a1248,12,11,0.0027100426804302414
K12a1249,12,11,0.0021054699009813494
K12a125,12,12,0.0036327719163170187
K12a1250,12,11,0.0010399234616340961
K12a1251,12,11,0.00041639377757339964
K12a1252,12,11,0.00038214311218867018
K12a1253,12,11,0.0015160428032226884
K12a1254,12,11,0.0026478644732887951
K12a1255,12,11,0.00036300321372960084
K12a1256,12,11,0.0081309565375675442
K12a1257,12,11,0.0008341928858728591
K12a1258,12,11,0.00051227906362836932
K12a1259,12,12,0.00047791612342169257
K12a126,12,12,6.3974240258710775e-05
K12a1260,12,12,3.3423800635744397e-05
K12a1261,12,12,0.001981689662660891
K12a1262,12,11,0.0018834608735371454
K12a1263,12,11,0.0045944295950063737
K12a1264,12,11,0.0014964348613051186
K12a1265,12,12,0.0075113877222146436
K12a1266,12,12,0.00091931730796628367
K12a1267,12,12,0.0012246273519851529
K12a1268,12,11,0.0017925585378581544
K12a1269,12,12,0.0033737485882580501
K12a127,12,12,0.0007449436866584627
K12a1270,12,11,0.0015556439626575064
K12a1271,12,11,0.00070982191372822266
K12a1272,12,11,0.0042490229982792907
K12a1273,12,12,0.00064031968272353784
K12a1274,12,12,0.0056612438218614893
K12a1275,12,12,6.8675359864047291e-06
K12a1276,12,12,0.002260168873298796
K12a1277,12,12,0.0026090667132962916
K12a1278,12,12,0.0033438511167588848
K12a1279,12,12,0.0009003973632593854
K12a128,12,12,0.0034344354893291996
K12a1280,12,12,0.00078487860723311126
K12a1281,12,12,0.0016538405005588239
K12a1282,12,12,0.00099706067778513002
K12a1283,12,11,0.0024506449726883987
K12a1284,12,11,0.0017697297354015383
K12a1285,12,11,0.00010022716041955191
K12a1286,12,12,0.0044103117260908976
K12a1287,12,12,0.016967418916707812
K12a1288,12,11,0.0010329812212472669
K12a129,12,12,0.0073816910134734638
K12a13,12,11,0.00076566348044387661
K12a130,12,12,0.00052039178935614906
K12a131,12,12,0.0056485556442466061
K12a132,12,12,0.0017172188672299313
K12a133,12,12,0.0014077212250634247
K12a134,12,11,0.011644608854459754
K12a135,12,12,0.0021018189690656581
K12a136,12,12,0.00082560165739012717
K12a137,12,12,0.00073677201862328045
K12a138,12,11,0.0031003231704129592
K12a139,12,12,0.00042442871885644634
K12a14,12,11,0.0032484226243059402
K12a140,12,12,0.00054145337536763401
K12a141,12,12,0.0028420428567525824
K12a142,12,12,0.00058147705813256512
K12a143,12,12,0.0043778111793080022
K12a144,12,12,0.00072189160181533466
K12a145,12,12,0.0035773194565603072
K12a146,12,12,0.0001544301684020824
K12a147,12,12,0.0045363160034797862
K12a148,12,12,0.0062403366381411206
K12a149,12,12,0.00086953206883695893
K12a15,12,12,0.001952020794471635
K12a150,12,12,0.00046956576620067015
K12a151,12,12,0.0021888542486002758
K12a152,12,12,0.0029597143728004988
K12a153,12,12,0.00054327475977297224
K12a154,12,11,0.0045286355663049956
K12a155,12,12,0.00055043006752319393
K12a156,12,11,0.0022369769040636311
K12a157,12,12,0.0012533508832357179
K12a158,12,12,0.019493257278675822
K12a159,12,12,0.0063859559602306932
K12a16,12,12,0.0040080017177467793
K12a160,12,12,0.00060770113154013381
K12a161,12,12,0.003109022330251677
K12a162,12,11,0.00018706770684390287
K12a163,12,11,0.00095915425283947542
K12a164,12,12,0.0038745859644112317
K12a165,12,12,0.0053136405745035174
K12a166,12,12,0.0033119909383889545
K12a167,12,12,0.0010284136758724174
K12a168,12,12,0.00027273857775406471
K12a169,12,12,0.0021965191470370497
K12a17,12,12,0.0044023578201071662
K12a170,12,12,0.00097677694916755721
K12a171,12,12,0.0025975939155496435
K12a172,12,12,0.0021724038724027211
K12a173,12,12,0.00096972572140139538
K12a174,12,12,0.00013462503018669939
K12a175,12,12,0.000739831337041285
K12a176,12,12,0.00058146533280304985
K12a177,12,12,0.0025017143134250428
K12a178,12,12,0.00023192043583661773
K12a179,12,12,0.0050228296419773362
K12a18,12,12,0.0038929493748309425
K12a180,12,12,0.0083491173577392962
K12a181,12,12,0.00060738817704777655
K12a182,12,12,0.00081180213307507226
K12a183,12,12,0.0010159592916387317
K12a184,12,11,0.0087934326613299668
K12a185,12,12,0.0013186969494438487
K12a186,12,12,2.6394563475502625e-05
K12a187,12,11,0.00036271393459924307
K12a188,12,11,0.00036651323472381542
K12a189,12,11,0.0012910419810849916
K12a19,12,12,0.00066177258021175476
K12a190,12,11,0.001180051652266512
K12a191,12,12,0.0029292531606985969
K12a192,12,12,0.0035762915772718264
K12a193,12,12,0.0015647140729761766
K12a194,12,12,0.00038640011943293247
K12a195,12,12,0.0046624090586500867
K12a196,12,12,0.00037411529644388073
K12a197,12,12,0.0017603572629122032
K12a198,12,12,0.00039431965082096718
K12a199,12,12,0.0016790530110537074
K12a2,12,12,0.0017643158881079115
K12a20,12,12,0.00077182581285572941
K12a200,12,12,0.0038207012495341522
K12a201,12,12,0.00024013269285788182
K12a202,12,11,0.0041851146185247698
K12a203,12,12,0.0051891007305511416
K12a204,12,12,0.0021923469033509188
K12a205,12,12,0.0090769622775562272
K12a206,12,12,0.011669514233810147
K12a207,12,12,0.0021395079296992227
K12a208,12,12,0.00055923094825304463
K12a209,12,11,0.0062458623594360265
K12a21,12,12,0.0098421798407085682
K12a210,12,12,0.0066874079465949181
K12a211,12,12,0.0045988247314474968
K12a212,12,12,0.0018958070440646367
K12a213,12,11,0.003986620493999859
K12a214,12,11,0.00063237443064496663
K12a215,12,12,4.3545398124790226e-05
K12a216,12,12,0.00012834987438111828
K12a217,12,12,0.00065169108387659678
K12a218,12,12,0.0019792968494932463
K12a219,12,12,0.011248588770975584
K12a22,12,12,0.0049255930833467659
K12a220,12,11,0.0019277173837745443
K12a221,12,12,0.0038021174408586944
K12a222,12,11,0.0043654314179113404
K12a223,12,11,0.0025205965321614472
K12a224,12,11,0.0050395178749843362
K12a225,12,12,2.1012162791002844e-05
K12a226,12,12,0.0044746755110987926
K12a227,12,11,0.0016141533903169332
K12a228,12,11,0.010188266020763283
K12a229,12,12,0.0014840844928203421
K12a23,12,12,0.00619993280170145
K12a230,12,11,0.0021967493466344646
K12a231,12,12,0.00040283143367426922
K12a232,12,12,0.0013058912325353315
K12a233,12,12,0.0040845767317564665
K12a234,12,12,0.0035961367007543892
K12a235,12,12,0.0016243280304814294
K12a236,12,12,0.0044176503766688892
K12a237,12,12,0.0006671866933911847
K12a238,12,12,5.1619268916621679e-05
K12a239,12,12,0.0016044677350055866
K12a24,12,12,0.0014649292498150116
K12a240,12,12,0.00065457627298163906
K12a241,12,12,0.0094463046501740925
K12a242,12,12,0.026829072609074554
K12a243,12,12,8.0454578717648834e-05
K12a244,12,12,0.00097887446254904206
K12a245,12,11,0.0076422335807751424
K12a246,12,12,0.008051831682781993
K12a247,12,12,0.00085126237065628451
K12a248,12,12,0.0034801795490945549
K12a249,12,12,0.00040613302903973821
K12a25,12,12,0.0048578395025739842
K12a250,12,11,0.0014547268591097368
K12a251,12,12,0.0040742505078629155
K12a252,12,12,0.0041222431252134345
